File_Name	nsd_id	cocoId	HED_short	HED_long
shared0467_nsd34976.png	34975	17935	"(Foreground-view, ((Item-count/1, (Human, Body, Agent-trait/Adult)), (Item-count/1, Man-made-object))), (Background-view, (Outdoors, Natural-feature/Ocean))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/1,(Item/Biological-item/Organism/Human,Item/Biological-item/Anatomical-item/Body,Property/Agent-property/Agent-trait/Adult)),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Property/Environmental-property/Outdoors,Item/Object/Natural-object/Natural-feature/Ocean))"
shared0468_nsd35095.png	35094	542304	"(Foreground-view, (Item-count/2, Animal)), (Background-view, (Grassy-terrain, Outdoors))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,(Property/Data-property/Data-value/Quantitative-value/Item-count/2,Item/Biological-item/Organism/Animal)),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Property/Environmental-property/Terrain/Grassy-terrain,Property/Environmental-property/Outdoors))"
shared0469_nsd35130.png	35129	370369	"(Foreground-view, (((Item-count, High), Animal), (Item-count/2, Plant))), (Background-view, (Outdoors, Rural, Grassy-terrain, Field, Sloped-terrain))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,(((Property/Data-property/Data-value/Quantitative-value/Item-count,Property/Data-property/Data-value/Categorical-value/Categorical-level-value/High),Item/Biological-item/Organism/Animal),(Property/Data-property/Data-value/Quantitative-value/Item-count/2,Item/Biological-item/Organism/Plant))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Property/Environmental-property/Outdoors,Property/Environmental-property/Rural,Property/Environmental-property/Terrain/Grassy-terrain,Item/Object/Natural-object/Natural-feature/Field,Property/Environmental-property/Terrain/Sloped-terrain))"
shared0470_nsd35744.png	35743	110611	"(Foreground-view, ((Item-count/3, Animal), Dirt-terrain)), (Background-view, (Natural-feature/Sky, Plant, Outdoors, Building))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/3,Item/Biological-item/Organism/Animal),Property/Environmental-property/Terrain/Dirt-terrain)),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Item/Object/Natural-object/Natural-feature/Sky,Item/Biological-item/Organism/Plant,Property/Environmental-property/Outdoors,Item/Object/Man-made-object/Building))"
shared0471_nsd35753.png	35752	372775	"(Foreground-view, ((Item-count, High), Furnishing)), (Background-view, (Furnishing, Room, Indoors))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count,Property/Data-property/Data-value/Categorical-value/Categorical-level-value/High),Item/Object/Man-made-object/Furnishing)),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Item/Object/Man-made-object/Furnishing,Item/Object/Man-made-object/Building/Room,Property/Environmental-property/Indoors))"
shared0472_nsd35791.png	35790	110780	"(Foreground-view, ((Item-count/1, ((Human, Human-agent), Body, Male, Agent-trait/Adolescent, Play)), (Item-count/1, Man-made-object))), (Background-view, (Outdoors, Natural-feature/Ocean))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/1,((Item/Biological-item/Organism/Human,Agent/Human-agent),Item/Biological-item/Anatomical-item/Body,Property/Agent-property/Agent-trait/Sex/Male,Property/Agent-property/Agent-trait/Adolescent,Action/Perform/Play)),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Property/Environmental-property/Outdoors,Item/Object/Natural-object/Natural-feature/Ocean))"
shared0473_nsd35799.png	35798	372959	"(Foreground-view, (Item-count/3, Animal)), (Background-view, (Grassy-terrain, Field, Plant, Outdoors))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,(Property/Data-property/Data-value/Quantitative-value/Item-count/3,Item/Biological-item/Organism/Animal)),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Property/Environmental-property/Terrain/Grassy-terrain,Item/Object/Natural-object/Natural-feature/Field,Item/Biological-item/Organism/Plant,Property/Environmental-property/Outdoors))"
shared0474_nsd35987.png	35986	373679	"(Foreground-view, ((Item-count/1, Animal), (Item-count/1, Entrance))), (Background-view, (Indoors, Furnishing))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Biological-item/Organism/Animal),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object/Building/Entrance))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Property/Environmental-property/Indoors,Item/Object/Man-made-object/Furnishing))"
shared0475_nsd36068.png	36067	373970	"(Foreground-view, ((Item-count/2, ((Human, Human-agent), Body, (Face, Away-from), Male, Agent-trait/Adult, Reach)), (Item-count/1, (Human, Body, (Face, Away-from), Male, Agent-trait/Child)), (Item-count/1, (Human, Body, (Face, Towards), Female, Agent-trait/Adolescent)), (Item-count/3, Man-made-object/Toy))), (Background-view, (Outdoors, Paved-terrain, Path, Building, Urban))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/2,((Item/Biological-item/Organism/Human,Agent/Human-agent),Item/Biological-item/Anatomical-item/Body,(Item/Biological-item/Anatomical-item/Body-part/Head/Face,Relation/Directional-relation/Away-from),Property/Agent-property/Agent-trait/Sex/Male,Property/Agent-property/Agent-trait/Adult,Action/Move/Move-body-part/Move-upper-extremity/Reach)),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,(Item/Biological-item/Organism/Human,Item/Biological-item/Anatomical-item/Body,(Item/Biological-item/Anatomical-item/Body-part/Head/Face,Relation/Directional-relation/Away-from),Property/Agent-property/Agent-trait/Sex/Male,Property/Agent-property/Agent-trait/Child)),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,(Item/Biological-item/Organism/Human,Item/Biological-item/Anatomical-item/Body,(Item/Biological-item/Anatomical-item/Body-part/Head/Face,Relation/Directional-relation/Towards),Property/Agent-property/Agent-trait/Sex/Female,Property/Agent-property/Agent-trait/Adolescent)),(Property/Data-property/Data-value/Quantitative-value/Item-count/3,Item/Object/Man-made-object/Toy))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Property/Environmental-property/Outdoors,Property/Environmental-property/Terrain/Paved-terrain,Item/Object/Man-made-object/Navigational-object/Path,Item/Object/Man-made-object/Building,Property/Environmental-property/Urban))"
shared0476_nsd36259.png	36258	112734	"(Foreground-view, (Item-count/1, Animal)), (Background-view, (Path, Composite-terrain, Outdoors, Rural))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Biological-item/Organism/Animal)),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Item/Object/Man-made-object/Navigational-object/Path,Property/Environmental-property/Terrain/Composite-terrain,Property/Environmental-property/Outdoors,Property/Environmental-property/Rural))"
shared0477_nsd36477.png	36476	113593	"(Foreground-view, ((Item-count/2, Animal), (Item-count/1, Boat))), (Background-view, (River, Natural-feature/Ocean, Plant))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/2,Item/Biological-item/Organism/Animal),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object/Vehicle/Boat))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Item/Object/Natural-object/Natural-feature/River,Item/Object/Natural-object/Natural-feature/Ocean,Item/Biological-item/Organism/Plant))"
shared0478_nsd36570.png	36569	114035	"(Foreground-view, (Item-count/1, (Human, Body, (Face, Towards), Female, Agent-trait/Adult))), (Background-view, (Ingestible-object, Furnishing, Room, Indoors, Photograph, Man-made-object))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,(Property/Data-property/Data-value/Quantitative-value/Item-count/1,(Item/Biological-item/Organism/Human,Item/Biological-item/Anatomical-item/Body,(Item/Biological-item/Anatomical-item/Body-part/Head/Face,Relation/Directional-relation/Towards),Property/Agent-property/Agent-trait/Sex/Female,Property/Agent-property/Agent-trait/Adult))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Item/Object/Ingestible-object,Item/Object/Man-made-object/Furnishing,Item/Object/Man-made-object/Building/Room,Property/Environmental-property/Indoors,Item/Object/Man-made-object/Media/Visualization/Image/Photograph,Item/Object/Man-made-object))"
shared0479_nsd36577.png	36576	114077	"(Foreground-view, ((Item-count/1, Building), (Item-count/2, Clock-face), ((Item-count, High), Plant), (Item-count/1, River), Grassy-terrain)), (Background-view, (Outdoors, Urban, Natural-feature/Sky))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object/Building),(Property/Data-property/Data-value/Quantitative-value/Item-count/2,Item/Object/Man-made-object/Device/Measurement-device/Clock/Clock-face),((Property/Data-property/Data-value/Quantitative-value/Item-count,Property/Data-property/Data-value/Categorical-value/Categorical-level-value/High),Item/Biological-item/Organism/Plant),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Natural-object/Natural-feature/River),Property/Environmental-property/Terrain/Grassy-terrain)),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Property/Environmental-property/Outdoors,Property/Environmental-property/Urban,Item/Object/Natural-object/Natural-feature/Sky))"
shared0480_nsd36624.png	36623	376407	"(Foreground-view, ((Item-count/1, ((Human, Human-agent), Body, Male, Agent-trait/Adult, Play)), (Item-count/1, Road), (Item-count/1, Man-made-object/Toy))), (Background-view, (Sloped-terrain, Outdoors))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/1,((Item/Biological-item/Organism/Human,Agent/Human-agent),Item/Biological-item/Anatomical-item/Body,Property/Agent-property/Agent-trait/Sex/Male,Property/Agent-property/Agent-trait/Adult,Action/Perform/Play)),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object/Navigational-object/Road),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object/Toy))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Property/Environmental-property/Terrain/Sloped-terrain,Property/Environmental-property/Outdoors))"
shared0481_nsd36630.png	36629	114274	"(Foreground-view, (Item-count/1, Furnishing)), (Background-view, (Path, Outdoors, Plant))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object/Furnishing)),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Item/Object/Man-made-object/Navigational-object/Path,Property/Environmental-property/Outdoors,Item/Biological-item/Organism/Plant))"
shared0482_nsd36683.png	36682	376643	"(Foreground-view, ((Item-count/1, Animal), (Item-count/1, Car))), (Background-view, (Building, Outdoors))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Biological-item/Organism/Animal),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object/Vehicle/Car))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Item/Object/Man-made-object/Building,Property/Environmental-property/Outdoors))"
shared0483_nsd36732.png	36731	376858	"(Foreground-view, (Item-count/1, ((Animal, Animal-agent), Walk))), (Background-view, (Grassy-terrain, Field, Plant, Outdoors, Natural-feature/Sky, Rural))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,(Property/Data-property/Data-value/Quantitative-value/Item-count/1,((Item/Biological-item/Organism/Animal,Agent/Animal-agent),Action/Move/Move-body-part/Move-lower-extremity/Walk))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Property/Environmental-property/Terrain/Grassy-terrain,Item/Object/Natural-object/Natural-feature/Field,Item/Biological-item/Organism/Plant,Property/Environmental-property/Outdoors,Item/Object/Natural-object/Natural-feature/Sky,Property/Environmental-property/Rural))"
shared0484_nsd36760.png	36759	114822	"(Foreground-view, ((Item-count/1, (Human, Body, Female, Agent-trait/Adult)), (Item-count/2, Man-made-object/Toy))), (Background-view, (Outdoors, Plant, Rural, Natural-feature/Sky))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/1,(Item/Biological-item/Organism/Human,Item/Biological-item/Anatomical-item/Body,Property/Agent-property/Agent-trait/Sex/Female,Property/Agent-property/Agent-trait/Adult)),(Property/Data-property/Data-value/Quantitative-value/Item-count/2,Item/Object/Man-made-object/Toy))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Property/Environmental-property/Outdoors,Item/Biological-item/Organism/Plant,Property/Environmental-property/Rural,Item/Object/Natural-object/Natural-feature/Sky))"
shared0485_nsd36911.png	36910	377576	"(Foreground-view, ((Item-count/1, Animal), Uneven-terrain, ((Item-count, High), Plant))), (Background-view, (Natural-feature/Sky, Rural, Outdoors))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Biological-item/Organism/Animal),Property/Environmental-property/Terrain/Uneven-terrain,((Property/Data-property/Data-value/Quantitative-value/Item-count,Property/Data-property/Data-value/Categorical-value/Categorical-level-value/High),Item/Biological-item/Organism/Plant))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Item/Object/Natural-object/Natural-feature/Sky,Property/Environmental-property/Rural,Property/Environmental-property/Outdoors))"
shared0486_nsd36946.png	36945	377703	"(Foreground-view, (((Item-count, High), Vehicle), (Item-count/2, Word), ((Item-count, High), Icon))), (Background-view, (Outdoors, Dirt-terrain))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,(((Property/Data-property/Data-value/Quantitative-value/Item-count,Property/Data-property/Data-value/Categorical-value/Categorical-level-value/High),Item/Object/Man-made-object/Vehicle),(Property/Data-property/Data-value/Quantitative-value/Item-count/2,Item/Language-item/Word),((Property/Data-property/Data-value/Quantitative-value/Item-count,Property/Data-property/Data-value/Categorical-value/Categorical-level-value/High),Item/Object/Man-made-object/Media/Visualization/Image/Icon))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Property/Environmental-property/Outdoors,Property/Environmental-property/Terrain/Dirt-terrain))"
shared0487_nsd36975.png	36974	115637	"(Foreground-view, ((Item-count/1, River), ((Item-count, High), Plant))), (Background-view, (Plant, Path, Leaf-covered-terrain, Furnishing))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Natural-object/Natural-feature/River),((Property/Data-property/Data-value/Quantitative-value/Item-count,Property/Data-property/Data-value/Categorical-value/Categorical-level-value/High),Item/Biological-item/Organism/Plant))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Item/Biological-item/Organism/Plant,Item/Object/Man-made-object/Navigational-object/Path,Property/Environmental-property/Terrain/Leaf-covered-terrain,Item/Object/Man-made-object/Furnishing))"
shared0488_nsd36979.png	36978	115649	"(Foreground-view, ((Item-count/1, Ingestible-object), ((Item-count, High), Plant), (Item-count/2, Furnishing), (Item-count/1, Assistive-device))), (Background-view, (Indoors, Furnishing))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Ingestible-object),((Property/Data-property/Data-value/Quantitative-value/Item-count,Property/Data-property/Data-value/Categorical-value/Categorical-level-value/High),Item/Biological-item/Organism/Plant),(Property/Data-property/Data-value/Quantitative-value/Item-count/2,Item/Object/Man-made-object/Furnishing),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object/Device/Assistive-device))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Property/Environmental-property/Indoors,Item/Object/Man-made-object/Furnishing))"
shared0489_nsd37060.png	37059	115967	"(Foreground-view, ((Item-count/1, Road), (Item-count/1, Car), (Item-count/1, Plant), (Item-count/2, Man-made-object))), (Background-view, (Building, Car, Man-made-object, Plant, Outdoors, Urban))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object/Navigational-object/Road),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object/Vehicle/Car),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Biological-item/Organism/Plant),(Property/Data-property/Data-value/Quantitative-value/Item-count/2,Item/Object/Man-made-object))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Item/Object/Man-made-object/Building,Item/Object/Man-made-object/Vehicle/Car,Item/Object/Man-made-object,Item/Biological-item/Organism/Plant,Property/Environmental-property/Outdoors,Property/Environmental-property/Urban))"
shared0490_nsd37222.png	37221	116588	"(Foreground-view, (((Item-count, High), Furnishing), (Item-count/1, Plant))), (Background-view, (Ingestible-object, Man-made-object, Room, Indoors, Furnishing))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,(((Property/Data-property/Data-value/Quantitative-value/Item-count,Property/Data-property/Data-value/Categorical-value/Categorical-level-value/High),Item/Object/Man-made-object/Furnishing),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Biological-item/Organism/Plant))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Item/Object/Ingestible-object,Item/Object/Man-made-object,Item/Object/Man-made-object/Building/Room,Property/Environmental-property/Indoors,Item/Object/Man-made-object/Furnishing))"
shared0491_nsd37225.png	37224	116603	"(Foreground-view, (Item-count/2, Ingestible-object))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,(Property/Data-property/Data-value/Quantitative-value/Item-count/2,Item/Object/Ingestible-object))"
shared0492_nsd37437.png	37436	150636	"(Background-view, (Vehicle, Car, (Human, Body), Plant, Road, Urban, Natural-feature/Sky, Man-made-object))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Item/Object/Man-made-object/Vehicle,Item/Object/Man-made-object/Vehicle/Car,(Item/Biological-item/Organism/Human,Item/Biological-item/Anatomical-item/Body),Item/Biological-item/Organism/Plant,Item/Object/Man-made-object/Navigational-object/Road,Property/Environmental-property/Urban,Item/Object/Natural-object/Natural-feature/Sky,Item/Object/Man-made-object))"
shared0493_nsd37495.png	37494	379713	"(Foreground-view, ((Item-count/1, ((Human, Human-agent), Body, Female, (Face, Towards), Play)), (Item-count/1, ((Human, Human-agent), Body, Female, Play)), (Item-count/1, Man-made-object/Toy), (Item-count/1, Word))), (Background-view, (Grassy-terrain, Field, Outdoors, Plant, Natural-feature/Sky))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/1,((Item/Biological-item/Organism/Human,Agent/Human-agent),Item/Biological-item/Anatomical-item/Body,Property/Agent-property/Agent-trait/Sex/Female,(Item/Biological-item/Anatomical-item/Body-part/Head/Face,Relation/Directional-relation/Towards),Action/Perform/Play)),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,((Item/Biological-item/Organism/Human,Agent/Human-agent),Item/Biological-item/Anatomical-item/Body,Property/Agent-property/Agent-trait/Sex/Female,Action/Perform/Play)),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object/Toy),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Language-item/Word))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Property/Environmental-property/Terrain/Grassy-terrain,Item/Object/Natural-object/Natural-feature/Field,Property/Environmental-property/Outdoors,Item/Biological-item/Organism/Plant,Item/Object/Natural-object/Natural-feature/Sky))"
shared0494_nsd37609.png	37608	380227	"(Foreground-view, ((Item-count/1, (Human, Body, Agent-trait/Adult)), (Item-count/2, Man-made-object/Toy))), (Background-view, (Sloped-terrain, Plant, Outdoors, Rural, (Human, Body), Man-made-object/Toy))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/1,(Item/Biological-item/Organism/Human,Item/Biological-item/Anatomical-item/Body,Property/Agent-property/Agent-trait/Adult)),(Property/Data-property/Data-value/Quantitative-value/Item-count/2,Item/Object/Man-made-object/Toy))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Property/Environmental-property/Terrain/Sloped-terrain,Item/Biological-item/Organism/Plant,Property/Environmental-property/Outdoors,Property/Environmental-property/Rural,(Item/Biological-item/Organism/Human,Item/Biological-item/Anatomical-item/Body),Item/Object/Man-made-object/Toy))"
shared0495_nsd37737.png	37736	380729	"(Foreground-view, ((Item-count/2, Road), (Item-count/1, Building), ((Item-count, High), Plant))), (Background-view, (Building, Car, Outdoors, Natural-feature/Sky, Urban))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/2,Item/Object/Man-made-object/Navigational-object/Road),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object/Building),((Property/Data-property/Data-value/Quantitative-value/Item-count,Property/Data-property/Data-value/Categorical-value/Categorical-level-value/High),Item/Biological-item/Organism/Plant))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Item/Object/Man-made-object/Building,Item/Object/Man-made-object/Vehicle/Car,Property/Environmental-property/Outdoors,Item/Object/Natural-object/Natural-feature/Sky,Property/Environmental-property/Urban))"
shared0496_nsd37802.png	37801	380989	"(Foreground-view, ((Item-count, High), Animal)), (Background-view, (Grassy-terrain, Mountain, Outdoors, Natural-feature/Sky, Rural, Plant))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count,Property/Data-property/Data-value/Categorical-value/Categorical-level-value/High),Item/Biological-item/Organism/Animal)),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Property/Environmental-property/Terrain/Grassy-terrain,Item/Object/Natural-object/Natural-feature/Mountain,Property/Environmental-property/Outdoors,Item/Object/Natural-object/Natural-feature/Sky,Property/Environmental-property/Rural,Item/Biological-item/Organism/Plant))"
shared0497_nsd37928.png	37927	282032	"(Foreground-view, ((Item-count/2, (Human, Body, Agent-trait/Adult)), (Item-count/1, Man-made-object/Toy))), (Background-view, (Natural-feature/Ocean, Natural-feature/Sky, Outdoors))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/2,(Item/Biological-item/Organism/Human,Item/Biological-item/Anatomical-item/Body,Property/Agent-property/Agent-trait/Adult)),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object/Toy))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Item/Object/Natural-object/Natural-feature/Ocean,Item/Object/Natural-object/Natural-feature/Sky,Property/Environmental-property/Outdoors))"
shared0498_nsd38023.png	38022	119669	"(Foreground-view, (((Item-count, High), Animal), (Item-count/1, River), ((Item-count, High), Plant), Grassy-terrain, Field)), (Background-view, (Building, Plant, Outdoors, Natural-feature/Sky, Animal))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,(((Property/Data-property/Data-value/Quantitative-value/Item-count,Property/Data-property/Data-value/Categorical-value/Categorical-level-value/High),Item/Biological-item/Organism/Animal),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Natural-object/Natural-feature/River),((Property/Data-property/Data-value/Quantitative-value/Item-count,Property/Data-property/Data-value/Categorical-value/Categorical-level-value/High),Item/Biological-item/Organism/Plant),Property/Environmental-property/Terrain/Grassy-terrain,Item/Object/Natural-object/Natural-feature/Field)),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Item/Object/Man-made-object/Building,Item/Biological-item/Organism/Plant,Property/Environmental-property/Outdoors,Item/Object/Natural-object/Natural-feature/Sky,Item/Biological-item/Organism/Animal))"
shared0499_nsd38026.png	38025	575164	"(Foreground-view, ((Item-count/1, (Human, Body, (Face, Away-from), Female, Agent-trait/Adult)), (Item-count/1, Man-made-object/Toy))), (Background-view, (Outdoors))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/1,(Item/Biological-item/Organism/Human,Item/Biological-item/Anatomical-item/Body,(Item/Biological-item/Anatomical-item/Body-part/Head/Face,Relation/Directional-relation/Away-from),Property/Agent-property/Agent-trait/Sex/Female,Property/Agent-property/Agent-trait/Adult)),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object/Toy))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Property/Environmental-property/Outdoors))"
shared0500_nsd38061.png	38060	381961	"(Foreground-view, ((Item-count/4, Animal), Composite-terrain)), (Background-view, (Plant, Outdoors, Rural))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/4,Item/Biological-item/Organism/Animal),Property/Environmental-property/Terrain/Composite-terrain)),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Item/Biological-item/Organism/Plant,Property/Environmental-property/Outdoors,Property/Environmental-property/Rural))"
shared0501_nsd38247.png	38246	353175	"(Foreground-view, ((Item-count/2, Animal), (Item-count/1, River))), (Background-view, (Plant, Outdoors, Rural, Dirt-terrain))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/2,Item/Biological-item/Organism/Animal),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Natural-object/Natural-feature/River))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Item/Biological-item/Organism/Plant,Property/Environmental-property/Outdoors,Property/Environmental-property/Rural,Property/Environmental-property/Terrain/Dirt-terrain))"
shared0502_nsd38279.png	38278	120655	"(Foreground-view, ((Item-count/2, ((Human, Human-agent), Body, Agent-trait/Adult, Play)), (Item-count/2, Man-made-object/Toy))), (Background-view, (Outdoors, Sloped-terrain, Plant, Rural))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/2,((Item/Biological-item/Organism/Human,Agent/Human-agent),Item/Biological-item/Anatomical-item/Body,Property/Agent-property/Agent-trait/Adult,Action/Perform/Play)),(Property/Data-property/Data-value/Quantitative-value/Item-count/2,Item/Object/Man-made-object/Toy))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Property/Environmental-property/Outdoors,Property/Environmental-property/Terrain/Sloped-terrain,Item/Biological-item/Organism/Plant,Property/Environmental-property/Rural))"
